,Model,Scenario,Region,Variable,Unit,Year,Value
1036,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Nuclear,EJ/yr,2030,1.0219050490000001
1037,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Nuclear,EJ/yr,2030,10.41151466
1038,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2040,32.99906426
1039,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Nuclear,EJ/yr,2040,14.76639107
1040,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Nuclear,EJ/yr,2040,2.515009051
1041,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Nuclear,EJ/yr,2040,0.7293825974
1042,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Nuclear,EJ/yr,2040,1.027725595
1043,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Nuclear,EJ/yr,2040,13.96055595
1044,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2050,57.10411282
1045,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Nuclear,EJ/yr,2050,30.71136495
1046,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Nuclear,EJ/yr,2050,5.865753261
1047,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Nuclear,EJ/yr,2050,1.308730307
1048,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Nuclear,EJ/yr,2050,1.975679687
1049,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Nuclear,EJ/yr,2050,17.24258462
1050,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2060,95.14746959
1051,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Nuclear,EJ/yr,2060,55.85210998
1052,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Nuclear,EJ/yr,2060,12.01959413
1053,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Nuclear,EJ/yr,2060,1.510995244
1054,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Nuclear,EJ/yr,2060,2.5333912869999997
1055,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Nuclear,EJ/yr,2060,23.23137896
1056,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2070,126.671681
1057,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Nuclear,EJ/yr,2070,75.27930547
1058,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Nuclear,EJ/yr,2070,21.8520049
1059,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Nuclear,EJ/yr,2070,1.2390148779999999
1060,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Nuclear,EJ/yr,2070,2.589242264
1061,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Nuclear,EJ/yr,2070,25.71211354
1062,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2080,132.6814311
1063,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Nuclear,EJ/yr,2080,77.35005624
1064,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Nuclear,EJ/yr,2080,25.27218989
1065,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Nuclear,EJ/yr,2080,0.7655901715000001
1066,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Nuclear,EJ/yr,2080,2.444521982
1067,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Nuclear,EJ/yr,2080,26.84907282
1068,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2090,112.44501470000002
1069,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Nuclear,EJ/yr,2090,66.85057093
1070,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Nuclear,EJ/yr,2090,24.22465123
1071,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Nuclear,EJ/yr,2090,0.1025879518
1072,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Nuclear,EJ/yr,2090,2.235109051
1073,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Nuclear,EJ/yr,2090,19.03209553
1074,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2100,81.37417208
1075,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Nuclear,EJ/yr,2100,50.00167829
1076,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Nuclear,EJ/yr,2100,21.14320896
1077,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Nuclear,EJ/yr,2100,0.0
1078,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Nuclear,EJ/yr,2100,1.111596818
1079,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Nuclear,EJ/yr,2100,9.117688015
1086,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Solar,EJ/yr,2020,1.5058833230000002
1087,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Solar,EJ/yr,2020,0.7263031184000001
1088,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Solar,EJ/yr,2020,0.009272759757
1089,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Solar,EJ/yr,2020,0.0004415599843
1090,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Solar,EJ/yr,2020,0.009108752036
1091,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Solar,EJ/yr,2020,0.7607571329
1092,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Solar,EJ/yr,2030,1.6450220359999999
1093,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Solar,EJ/yr,2030,0.8185891601
1094,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Solar,EJ/yr,2030,0.05986292124
1095,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Solar,EJ/yr,2030,0.0004415599843
1096,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Solar,EJ/yr,2030,0.009108752036
1097,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Solar,EJ/yr,2030,0.7570196426000001
1098,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Solar,EJ/yr,2040,2.47778861
1099,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Solar,EJ/yr,2040,1.405932426
1100,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Solar,EJ/yr,2040,0.3034712894
1101,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Solar,EJ/yr,2040,0.0002207799921
1102,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Solar,EJ/yr,2040,0.009108752036
1103,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Solar,EJ/yr,2040,0.7590553631
1104,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Solar,EJ/yr,2050,4.00292556
1105,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Solar,EJ/yr,2050,2.379179094
1106,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Solar,EJ/yr,2050,0.8494883752
1107,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Solar,EJ/yr,2050,0.2147846695
1108,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Solar,EJ/yr,2050,0.009108752036
1109,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Solar,EJ/yr,2050,0.5503646692
1110,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Solar,EJ/yr,2060,9.831214068
1111,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Solar,EJ/yr,2060,5.129637902
1112,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Solar,EJ/yr,2060,1.829975792
1113,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Solar,EJ/yr,2060,0.9978134401000001
1114,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Solar,EJ/yr,2060,0.043490122230000004
1115,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Solar,EJ/yr,2060,1.830296811
1116,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Solar,EJ/yr,2070,17.75613171
1117,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Solar,EJ/yr,2070,7.668694717
1118,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Solar,EJ/yr,2070,3.4070988939999998
1119,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Solar,EJ/yr,2070,2.836607139
1120,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Solar,EJ/yr,2070,0.1371808914
1121,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Solar,EJ/yr,2070,3.7065500680000003
1122,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Solar,EJ/yr,2080,26.11966624
1123,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Solar,EJ/yr,2080,9.556459256
1124,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Solar,EJ/yr,2080,5.97416316
1125,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Solar,EJ/yr,2080,3.8800607780000003
1126,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Solar,EJ/yr,2080,0.310579266
1127,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Solar,EJ/yr,2080,6.398403779
1128,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Solar,EJ/yr,2090,34.28270506
1129,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Solar,EJ/yr,2090,11.41045213
1130,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Solar,EJ/yr,2090,10.10540111
1131,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Solar,EJ/yr,2090,4.410150826000001
1132,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Solar,EJ/yr,2090,0.6073743026
1133,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Solar,EJ/yr,2090,7.749326687000001
1134,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Solar,EJ/yr,2100,43.82639736
1135,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Solar,EJ/yr,2100,14.6736663
1136,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Solar,EJ/yr,2100,16.059867999999998
1137,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Solar,EJ/yr,2100,4.946560508
1138,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Solar,EJ/yr,2100,1.090822166
1139,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Solar,EJ/yr,2100,7.055480379
1146,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Solar,EJ/yr,2020,1.5058833230000002
1147,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Solar,EJ/yr,2020,0.7263031184000001
1148,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Solar,EJ/yr,2020,0.009272759757
1149,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Solar,EJ/yr,2020,0.0004415599843
1150,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Solar,EJ/yr,2020,0.009108752036
1151,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Solar,EJ/yr,2020,0.7607571329
1152,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Solar,EJ/yr,2030,3.40318797
1153,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Solar,EJ/yr,2030,1.9119087030000002
1154,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Solar,EJ/yr,2030,0.20537798629999998
1155,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Solar,EJ/yr,2030,0.11500178539999999
1156,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Solar,EJ/yr,2030,0.06163308892999999
1157,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Solar,EJ/yr,2030,1.109266407
1158,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Solar,EJ/yr,2040,10.60903299
1159,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Solar,EJ/yr,2040,6.617852284
1160,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Solar,EJ/yr,2040,0.8593755990999999
1161,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Solar,EJ/yr,2040,0.7185759401
1162,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Solar,EJ/yr,2040,0.1841104809
1163,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Solar,EJ/yr,2040,2.2291186880000002
1164,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Solar,EJ/yr,2050,21.37636911
1165,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Solar,EJ/yr,2050,12.07062657
1166,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Solar,EJ/yr,2050,2.323748658
1167,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Solar,EJ/yr,2050,2.236124662
1168,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Solar,EJ/yr,2050,0.40136997259999996
1169,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Solar,EJ/yr,2050,4.344499244
1170,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Solar,EJ/yr,2060,32.47731269
1171,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Solar,EJ/yr,2060,16.03204598
1172,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Solar,EJ/yr,2060,4.96801601
1173,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Solar,EJ/yr,2060,3.437758628
1174,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Solar,EJ/yr,2060,0.7552627964
1175,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Solar,EJ/yr,2060,7.284229271
1176,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Solar,EJ/yr,2070,44.99430393
1177,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Solar,EJ/yr,2070,18.32499249
1178,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Solar,EJ/yr,2070,9.321016052000001
1179,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Solar,EJ/yr,2070,5.171439915
1180,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Solar,EJ/yr,2070,1.331716927
1181,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Solar,EJ/yr,2070,10.84513854
1182,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Solar,EJ/yr,2080,68.82206583
1183,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Solar,EJ/yr,2080,25.63710476
1184,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Solar,EJ/yr,2080,16.36769988
1185,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Solar,EJ/yr,2080,7.561234392
1186,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Solar,EJ/yr,2080,2.270699925
1187,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Solar,EJ/yr,2080,16.98532687
1188,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Solar,EJ/yr,2090,101.0309343
1189,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Solar,EJ/yr,2090,33.81399363
1190,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Solar,EJ/yr,2090,27.59414363
1191,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Solar,EJ/yr,2090,10.78369856
1192,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Solar,EJ/yr,2090,3.7541411719999997
1193,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Solar,EJ/yr,2090,25.08495734
1194,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,World,Solar,EJ/yr,2100,142.2155469
1195,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Asia (No Japan),Solar,EJ/yr,2100,41.46135432
1196,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Middle East + Africa,Solar,EJ/yr,2100,45.93480423
1197,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Latin America,Solar,EJ/yr,2100,15.87073622
1198,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,Central Asia,Solar,EJ/yr,2100,5.364130287
1199,MESSAGEix-GLOBIOM_1.0,NPi2020_1000_v3,OECD90 + EU,Solar,EJ/yr,2100,33.58452186
1206,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2020,1.5058833230000002
1207,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Solar,EJ/yr,2020,0.7263031184000001
1208,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Solar,EJ/yr,2020,0.009272759757
1209,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Solar,EJ/yr,2020,0.0004415599843
1210,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Solar,EJ/yr,2020,0.009108752036
1211,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Solar,EJ/yr,2020,0.7607571329
1212,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2030,8.17605227
1213,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Solar,EJ/yr,2030,5.451661056
1214,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Solar,EJ/yr,2030,0.40615080340000004
1215,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Solar,EJ/yr,2030,0.45812905509999996
1216,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Solar,EJ/yr,2030,0.06163308892999999
1217,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Solar,EJ/yr,2030,1.798478267
1218,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2040,18.10514933
1219,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Solar,EJ/yr,2040,10.65894193
1220,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Solar,EJ/yr,2040,1.44083524
1221,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Solar,EJ/yr,2040,1.67619191
1222,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Solar,EJ/yr,2040,0.1841104809
1223,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Solar,EJ/yr,2040,4.145069772
1224,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2050,33.27241054
1225,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Solar,EJ/yr,2050,17.60374909
1226,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Solar,EJ/yr,2050,3.538253674
1227,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Solar,EJ/yr,2050,3.105777657
1228,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Solar,EJ/yr,2050,0.40136997259999996
1229,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Solar,EJ/yr,2050,8.623260147
1230,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2060,48.33492859
1231,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Solar,EJ/yr,2060,22.1351995
1232,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Solar,EJ/yr,2060,7.0208604260000005
1233,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Solar,EJ/yr,2060,4.262779195
1234,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Solar,EJ/yr,2060,0.7552627964
1235,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Solar,EJ/yr,2060,14.16082667
1236,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2070,71.88091089
1237,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Solar,EJ/yr,2070,29.91382109
1238,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Solar,EJ/yr,2070,12.68137855
1239,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Solar,EJ/yr,2070,5.903829117999999
1240,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Solar,EJ/yr,2070,1.331716927
1241,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Solar,EJ/yr,2070,22.05016521
1242,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2080,93.04816893
1243,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Solar,EJ/yr,2080,34.97971033
1244,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Solar,EJ/yr,2080,21.51856891
1245,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Solar,EJ/yr,2080,8.23933024
1246,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Solar,EJ/yr,2080,2.270699925
1247,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Solar,EJ/yr,2080,26.03985952
1248,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2090,123.0348642
1249,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Solar,EJ/yr,2090,40.93310792
1250,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Solar,EJ/yr,2090,35.82120897
1251,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Solar,EJ/yr,2090,13.75021977
1252,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Solar,EJ/yr,2090,3.7541411719999997
1253,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Solar,EJ/yr,2090,28.77618641
1254,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2100,164.1056656
1255,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Asia (No Japan),Solar,EJ/yr,2100,52.06936211
1256,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Middle East + Africa,Solar,EJ/yr,2100,59.07179654
1257,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Latin America,Solar,EJ/yr,2100,16.83362405
1258,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Solar,EJ/yr,2100,4.592656381
1259,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Solar,EJ/yr,2100,31.53822648
1266,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Wind,EJ/yr,2020,8.933960334
1267,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Wind,EJ/yr,2020,2.903845603
1268,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Wind,EJ/yr,2020,0.43072159340000005
1269,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Wind,EJ/yr,2020,0.2900975191
1270,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Wind,EJ/yr,2020,0.0374695198
1271,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Wind,EJ/yr,2020,5.271826098
1272,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Wind,EJ/yr,2030,14.17207671
1273,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Wind,EJ/yr,2030,6.132799761
1274,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Wind,EJ/yr,2030,0.8007005627
1275,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Wind,EJ/yr,2030,0.701299439
1276,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Wind,EJ/yr,2030,0.14445678539999998
1277,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Wind,EJ/yr,2030,6.392820157999999
1278,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Wind,EJ/yr,2040,21.52050398
1279,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Wind,EJ/yr,2040,9.46516327
1280,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Wind,EJ/yr,2040,1.642031541
1281,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Wind,EJ/yr,2040,1.492649835
1282,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Wind,EJ/yr,2040,0.35151360859999997
1283,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Wind,EJ/yr,2040,8.569145726
1284,MESSAGEix-GLOBIOM_1.0,NPi_v3,World,Wind,EJ/yr,2050,28.04972472
1285,MESSAGEix-GLOBIOM_1.0,NPi_v3,Asia (No Japan),Wind,EJ/yr,2050,12.50971332
1286,MESSAGEix-GLOBIOM_1.0,NPi_v3,Middle East + Africa,Wind,EJ/yr,2050,4.1175033160000005
1287,MESSAGEix-GLOBIOM_1.0,NPi_v3,Latin America,Wind,EJ/yr,2050,2.4573015480000002
1288,MESSAGEix-GLOBIOM_1.0,NPi_v3,Central Asia,Wind,EJ/yr,2050,0.6573290283
1289,MESSAGEix-GLOBIOM_1.0,NPi_v3,OECD90 + EU,Wind,EJ/yr,2050,8.30787751
